ID,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
645,2012-07-25,69.20850203422596,65.4309292988354,74.81542765829404,69.20850203422596,69.20850203422596,0.6065612173439395,0.6065612173439395,0.6065612173439395,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.009135226536223836,-0.009135226536223836,-0.009135226536223836,0.671819490007723,0.671819490007723,0.671819490007723,0.0,0.0,0.0,69.8150632515699
646,2012-07-26,69.23187736970772,65.30386583322954,74.21271874418599,69.23187736970772,69.23187736970772,0.5381826343472753,0.5381826343472753,0.5381826343472753,-0.05612304612755993,-0.05612304612755993,-0.05612304612755993,-0.03838410580881416,-0.03838410580881416,-0.03838410580881416,0.6326897862836491,0.6326897862836491,0.6326897862836491,0.0,0.0,0.0,69.770060004055
647,2012-07-27,69.25525270518949,65.19934617224813,74.58536720426886,69.25525270518949,69.25525270518949,0.4957907616253598,0.4957907616253598,0.4957907616253598,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.034081343345992,-0.034081343345992,-0.034081343345992,0.5859951510989115,0.5859951510989115,0.5859951510989115,0.0,0.0,0.0,69.75104346681485
648,2012-07-30,69.32537871163477,64.86634935422244,74.38663118660752,69.32537871163477,69.32537871163477,0.28702173442620726,0.28702173442620726,0.28702173442620726,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.06981498020953678,-0.06981498020953678,-0.06981498020953678,0.41295976076330393,0.41295976076330393,0.41295976076330393,0.0,0.0,0.0,69.61240044606097
649,2012-07-31,69.34875404711654,65.1254651441609,74.54647451299888,69.34875404711654,69.34875404711654,0.42980840873326925,0.42980840873326925,0.42980840873326925,-0.056123046127559896,-0.056123046127559896,-0.056123046127559896,0.1373849461620557,0.1373849461620557,0.1373849461620557,0.34854650869877335,0.34854650869877335,0.34854650869877335,0.0,0.0,0.0,69.77856245584981
650,2012-08-01,69.3721293825983,64.86262186769252,74.18660561174191,69.3721293825983,69.3721293825983,0.2176116839469946,0.2176116839469946,0.2176116839469946,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.009135226536233495,-0.009135226536233495,-0.009135226536233495,0.28286995661078806,0.28286995661078806,0.28286995661078806,0.0,0.0,0.0,69.5897410665453
651,2012-08-02,69.39550471808006,64.98823970574976,74.02497094961623,69.39550471808006,69.39550471808006,0.12263361196844687,0.12263361196844687,0.12263361196844687,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.038384105809269715,-0.038384105809269715,-0.038384105809269715,0.21714076390527648,0.21714076390527648,0.21714076390527648,0.0,0.0,0.0,69.51813833004852
652,2012-08-03,69.41888005356182,64.94505203997083,74.13335884688462,69.41888005356182,69.41888005356182,0.06230729124231717,0.06230729124231717,0.06230729124231717,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.03408134334642409,-0.03408134334642409,-0.03408134334642409,0.15251168071630117,0.15251168071630117,0.15251168071630117,0.0,0.0,0.0,69.48118734480414
653,2012-08-06,69.48900606000711,64.45539076229463,74.07096908487276,69.48900606000711,69.48900606000711,-0.1503400734439533,-0.1503400734439533,-0.1503400734439533,-0.05612304612755993,-0.05612304612755993,-0.05612304612755993,-0.06981498020936462,-0.06981498020936462,-0.06981498020936462,-0.024402047107028764,-0.024402047107028764,-0.024402047107028764,0.0,0.0,0.0,69.33866598656316
654,2012-08-07,69.51238139548887,65.21309012251783,74.27839753673975,69.51238139548887,69.51238139548887,0.006542307448022701,0.006542307448022701,0.006542307448022701,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,0.13738494616212973,0.13738494616212973,0.13738494616212973,-0.07471959258654715,-0.07471959258654715,-0.07471959258654715,0.0,0.0,0.0,69.5189237029369
655,2012-08-08,69.53575673097065,64.5704361078133,73.80192080349093,69.53575673097065,69.53575673097065,-0.1847306606215443,-0.1847306606215443,-0.1847306606215443,-0.05612304612755993,-0.05612304612755993,-0.05612304612755993,-0.009135226536026532,-0.009135226536026532,-0.009135226536026532,-0.11947238795795784,-0.11947238795795784,-0.11947238795795784,0.0,0.0,0.0,69.3510260703491
656,2012-08-09,69.5591320664524,64.64396230344987,74.22985428351986,69.5591320664524,69.5591320664524,-0.2525928974660471,-0.2525928974660471,-0.2525928974660471,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.03838410580894726,-0.03838410580894726,-0.03838410580894726,-0.15808574552953986,-0.15808574552953986,-0.15808574552953986,0.0,0.0,0.0,69.30653916898636
657,2012-08-10,69.58250740193417,64.61844019936409,73.77851066474001,69.58250740193417,69.58250740193417,-0.2803059758074087,-0.2803059758074087,-0.2803059758074087,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.03408134334626393,-0.03408134334626393,-0.03408134334626393,-0.19010158633358484,-0.19010158633358484,-0.19010158633358484,0.0,0.0,0.0,69.30220142612676
658,2012-08-13,69.65263340837946,64.76088110886577,73.92173160106661,69.65263340837946,69.65263340837946,-0.3696802429236611,-0.3696802429236611,-0.3696802429236611,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.06981498020946268,-0.06981498020946268,-0.06981498020946268,-0.24374221658663867,-0.24374221658663867,-0.24374221658663867,0.0,0.0,0.0,69.2829531654558
659,2012-08-14,69.67600874386122,64.95181179002068,74.3236779759077,69.67600874386122,69.67600874386122,-0.16586013878980538,-0.16586013878980538,-0.16586013878980538,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,0.13738494616209604,0.13738494616209604,0.13738494616209604,-0.2471220388243415,-0.2471220388243415,-0.2471220388243415,0.0,0.0,0.0,69.51014860507141
660,2012-08-15,69.69938407934298,64.94081535698213,74.18932316300514,69.69938407934298,69.69938407934298,-0.3086041526831402,-0.3086041526831402,-0.3086041526831402,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.009135226536067112,-0.009135226536067112,-0.009135226536067112,-0.24334588001951313,-0.24334588001951313,-0.24334588001951313,0.0,0.0,0.0,69.39077992665983
661,2012-08-16,69.72275941482475,64.58581489975047,73.96094943485022,69.72275941482475,69.72275941482475,-0.32713340096963034,-0.32713340096963034,-0.32713340096963034,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.038384105809057704,-0.038384105809057704,-0.038384105809057704,-0.23262624903301277,-0.23262624903301277,-0.23262624903301277,0.0,0.0,0.0,69.39562601385512
662,2012-08-17,69.74613475030651,64.67839954166831,73.951085768986,69.74613475030651,69.74613475030651,-0.30547555808675486,-0.30547555808675486,-0.30547555808675486,-0.056123046127559896,-0.056123046127559896,-0.056123046127559896,-0.034081343346103764,-0.034081343346103764,-0.034081343346103764,-0.21527116861309117,-0.21527116861309117,-0.21527116861309117,0.0,0.0,0.0,69.44065919221975
663,2012-08-20,69.8162607567518,64.75527675968537,73.9927098596946,69.8162607567518,69.8162607567518,-0.25368873665213615,-0.25368873665213615,-0.25368873665213615,-0.05612304612755992,-0.05612304612755992,-0.05612304612755992,-0.06981498020947724,-0.06981498020947724,-0.06981498020947724,-0.127750710315099,-0.127750710315099,-0.127750710315099,0.0,0.0,0.0,69.56257202009967
664,2012-08-21,69.83963609223356,65.198065741442,74.5078280729703,69.83963609223356,69.83963609223356,-0.007317088252370627,-0.007317088252370627,-0.007317088252370627,-0.056123046127559896,-0.056123046127559896,-0.056123046127559896,0.1373849461620797,0.1373849461620797,0.1373849461620797,-0.08857898828689041,-0.08857898828689041,-0.08857898828689041,0.0,0.0,0.0,69.8323190039812
